MUO_temp_filtered_pulse_data
Ch0_time1 (s),Ch0_amp1 (V),Ch0_width1,Ch0_time2,Ch0_amp2,Ch0_width2,Ch1_time1,Ch1_amp1,Ch1_width1,Ch1_time2,Ch1_amp2,Ch1_width2
5.42E-06,0.284381,6.51912E-08,7.06E-06,0.021724,5.800521E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.253316,5.991897E-08,6.596E-06,0.029779,5.300747E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.301364,6.574613E-08,6.608E-06,0.025329,5.544267E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.335944,6.679278E-08,7.884E-06,0.028469,5.465969E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.225644,6.066274E-08,9.984E-06,0.02587,5.467947E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.234231,6.035893E-08,6.716E-06,0.069727,5.846179E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.28873,6.521222E-08,1.1792E-05,0.021971,5.764895E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.351009,6.719158E-08,8.784E-06,0.072559,5.561497E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.374625,6.550019E-08,7.456E-06,0.020011,5.804376E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.209047,6.213716E-08,6.608E-06,0.044535,5.387105E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.345117,6.367766E-08,6.632E-06,0.023091,5.803259E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.387921,6.338593E-08,7.272E-06,0.016842,5.3424E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.346403,6.963937E-08,6.636E-06,0.020085,5.792876E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.284086,6.194516E-08,6.652E-06,0.021917,5.279814E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.464818,6.413241E-08,1.4216E-05,0.018371,5.908969E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.22582,7.702551E-08,6.588E-06,0.019287,5.222167E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.228156,6.005867E-08,6.612E-06,0.018541,5.391901E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.203837,6.832436E-08,3.1516E-05,0.016849,5.490509E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.350598,6.520496E-08,6.956E-06,0.01809,5.338018E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.304475,6.669343E-08,6.96E-06,0.018759,5.591288E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.217505,7.262476E-08,7.904E-06,0.029347,5.765212E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.327348,6.704101E-08,8.732E-06,0.126868,7.806108E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.307412,6.660882E-08,7.108E-06,0.016908,5.655985E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.43071,6.454881E-08,9.62E-06,0.020055,5.715607E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.267204,6.636162E-08,6.772E-06,0.059996,5.749931E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.320537,6.347087E-08,6.772E-06,0.017939,5.290378E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.29947,6.380472E-08,8.128E-06,0.0335,5.990954E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.212221,6.11032E-08,1.006E-05,0.026933,6.25885E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.425563,6.282196E-08,6.608E-06,0.025734,5.565897E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.295518,7.38263E-08,6.732E-06,0.021412,5.391406E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.243559,6.450279E-08,6.608E-06,0.018048,5.287585E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.28909,6.604143E-08,7.936E-06,0.022102,5.28392E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.304975,6.52913E-08,7.052E-06,0.039886,5.608452E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.388E-06,0.554632,7.917148E-08,6.768E-06,0.015445,5.353572E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.211981,6.515697E-08,1.0036E-05,0.061258,6.570119E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.250794,6.563346E-08,6.652E-06,0.023961,5.539824E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.257728,6.66295E-08,6.656E-06,0.006765,1.03557E-07,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.230343,6.144327E-08,6.62E-06,0.069602,7.228997E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.24073,6.154791E-08,6.652E-06,0.0201,5.180518E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.256505,6.930006E-08,4.13E-05,0.073274,6.555442E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.307026,6.248681E-08,7.052E-06,0.020487,5.799349E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.268939,6.282901E-08,7.124E-06,0.025915,5.659644E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.285999,6.188069E-08,6.776E-06,0.021256,5.890422E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.270427,7.029963E-08,7.028E-06,0.033774,5.558538E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.372E-06,0.594477,9.045468E-08,6.724E-06,0.015506,5.621642E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.320518,6.834722E-08,6.672E-06,0.022023,5.356736E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.294677,7.231784E-08,6.716E-06,0.043864,7.464769E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.427566,6.684712E-08,6.612E-06,0.017586,6.516268E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.27025,6.081268E-08,6.868E-06,0.019498,5.463751E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.222217,6.504966E-08,6.648E-06,0.023018,5.309658E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.303294,6.236501E-08,1.6084E-05,0.028917,5.346687E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.306733,7.513533E-08,6.984E-06,0.018451,5.435522E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.262127,6.681427E-08,6.876E-06,0.025453,5.943125E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.407046,6.578E-08,6.696E-06,0.010115,5.212978E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.336E-06,0.640502,1.238421E-07,6.696E-06,0.016188,5.727821E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.242176,6.77885E-08,6.792E-06,0.014753,5.508519E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.262158,6.278279E-08,6.652E-06,0.015537,5.714082E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.2592,6.175417E-08,8.46E-06,0.05935,5.656934E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.18403,5.866403E-08,1.282E-05,0.032718,6.779274E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.189183,6.514883E-08,8.604E-06,0.028364,5.572274E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.227355,6.590501E-08,2.838E-05,0.069814,6.297057E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.4E-06,0.526398,7.225931E-08,6.604E-06,0.021271,5.470583E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.28226,5.959013E-08,6.624E-06,0.025836,5.192713E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.372471,7.341876E-08,6.612E-06,0.023139,5.383294E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.361168,6.839524E-08,6.764E-06,0.020963,5.318405E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.267833,6.53412E-08,1.368E-05,0.028872,5.256821E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.295216,7.404826E-08,8.336E-06,0.057487,6.043885E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.319822,6.64794E-08,3.1E-05,0.019746,5.982044E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.220008,7.266368E-08,7.316E-06,0.020704,5.572834E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.376391,7.202007E-08,6.576E-06,0.019072,5.365291E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.227833,6.515481E-08,7.388E-06,0.034352,5.520268E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.341888,7.001445E-08,6.56E-06,0.018047,5.347575E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.267847,5.980466E-08,6.616E-06,0.030549,5.571066E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.214661,6.539697E-08,6.992E-06,0.023252,5.450145E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.373222,6.368687E-08,6.608E-06,0.027117,5.61465E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.355474,6.678302E-08,6.528E-06,0.019139,5.711173E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.252756,7.200845E-08,6.624E-06,0.020687,5.557158E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.237773,7.007553E-08,7.024E-06,0.033097,5.583297E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.23512,6.834495E-08,7.348E-06,0.016947,5.503631E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.217722,6.456965E-08,6.7E-06,0.018306,5.263038E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.218676,6.220401E-08,3.1584E-05,0.023133,5.553211E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.258209,5.867671E-08,1.1676E-05,0.076759,6.285036E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.2187,6.022569E-08,6.572E-06,0.028438,5.559744E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.247258,6.728588E-08,7.408E-06,0.019859,5.745578E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.229527,6.315455E-08,6.596E-06,0.024689,5.480802E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.246942,7.408786E-08,6.6E-06,0.021688,5.577318E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.388318,6.779165E-08,7.164E-06,0.135753,5.93489E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.239852,6.423892E-08,6.612E-06,0.01628,5.63448E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.331643,6.183346E-08,6.46E-06,0.026417,5.678517E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.376E-06,0.583365,8.524229E-08,8.316E-06,0.072543,5.721036E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.247978,6.366326E-08,7.408E-06,0.027139,5.363149E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.224735,6.120846E-08,2.0244E-05,0.024224,5.338844E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.225852,6.517357E-08,6.652E-06,0.057165,6.402283E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.236158,5.96074E-08,8.62E-06,0.043056,6.53277E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.372732,6.431371E-08,6.532E-06,0.014072,5.190168E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.253833,6.137315E-08,6.556E-06,0.019297,5.310146E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.467333,7.07398E-08,6.556E-06,0.02046,5.539832E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.208482,5.954137E-08,6.636E-06,0.023187,5.399611E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.234117,6.28311E-08,6.604E-06,0.026936,5.427155E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.392E-06,0.552725,7.587379E-08,6.596E-06,0.017876,5.138771E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.30317,6.523347E-08,2.4576E-05,0.016997,5.652862E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.28273,6.740692E-08,6.864E-06,0.026657,5.434755E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.364737,6.55759E-08,1.5244E-05,0.020262,1.407443E-07,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.251941,7.03424E-08,2.9516E-05,0.150203,6.728287E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.419737,6.727907E-08,2.4212E-05,0.013341,5.068169E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.409227,6.538991E-08,6.836E-06,0.015739,5.444098E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.267579,6.149592E-08,1.1888E-05,0.021829,1.176028E-07,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.322269,6.732851E-08,6.672E-06,0.02288,5.703156E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.429673,6.316376E-08,6.58E-06,0.023372,5.222304E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.25322,6.545415E-08,7.22E-06,0.029801,5.623278E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.279625,6.273161E-08,6.536E-06,0.02267,5.571635E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.253423,6.616863E-08,7.336E-06,0.063606,5.999492E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.264171,6.449249E-08,1.4444E-05,0.057609,5.790076E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.364887,6.33395E-08,6.572E-06,0.016026,5.672743E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.2274,5.836509E-08,6.516E-06,0.026628,5.471389E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.217528,6.537728E-08,1.0884E-05,0.200133,6.282815E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.283408,6.389391E-08,6.88E-06,0.033501,5.879147E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.317636,6.453762E-08,6.484E-06,0.050028,5.689662E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.335414,6.283671E-08,1.1068E-05,0.018345,5.55506E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.275511,7.19834E-08,6.628E-06,0.013362,5.627071E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.352461,7.311534E-08,9.38E-06,0.094136,5.906351E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.217527,6.641909E-08,1.7656E-05,0.015249,5.408239E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.316828,6.033348E-08,6.648E-06,0.017212,5.021065E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.229849,6.410826E-08,9.056E-06,0.056488,6.171309E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.350502,6.491474E-08,6.588E-06,0.02306,5.661642E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.265305,6.297083E-08,7.096E-06,0.023436,7.515313E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.220037,6.712248E-08,6.576E-06,0.026827,5.33067E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.22413,6.887348E-08,1.9352E-05,0.021842,5.238659E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.226683,6.389354E-08,7.132E-06,0.028188,5.472685E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.252944,6.281811E-08,6.684E-06,0.024981,5.660506E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.297329,6.41399E-08,4.1356E-05,0.146481,7.647223E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.236397,6.556486E-08,7.336E-06,0.028623,5.371713E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.327117,6.766029E-08,8.34E-06,0.018892,5.289042E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.273855,6.549727E-08,7.416E-06,0.036298,5.537615E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.463516,6.84367E-08,2.6284E-05,0.110813,6.537057E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.251062,6.492153E-08,7.6E-06,0.043536,6.175927E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.2253,6.139711E-08,6.648E-06,0.031644,5.436631E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.440649,6.800921E-08,6.756E-06,0.106772,5.995603E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.339681,6.257475E-08,7.252E-06,0.052081,6.245911E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.377111,6.353403E-08,6.84E-06,0.025011,5.595874E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.265397,6.616345E-08,6.644E-06,0.016788,5.758749E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.330121,7.06557E-08,6.704E-06,0.01952,5.241445E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.397776,6.462727E-08,6.596E-06,0.032972,5.249935E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.332963,6.488251E-08,6.632E-06,0.023247,5.551907E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.228332,7.354852E-08,7.06E-06,0.017375,5.590582E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.355141,6.338494E-08,6.612E-06,0.020265,5.944409E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.383036,6.268632E-08,6.628E-06,0.019452,5.45308E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.393945,6.519993E-08,6.548E-06,0.035914,5.500224E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.294111,6.700973E-08,6.628E-06,0.018869,5.238702E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.270341,6.653347E-08,7.088E-06,0.104149,5.865537E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.405972,6.685419E-08,8.716E-06,0.054264,6.346749E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.387921,6.386169E-08,6.492E-06,0.016921,5.393959E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.295727,6.347552E-08,2.576E-05,0.019579,5.898255E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.298033,6.338068E-08,6.608E-06,0.036866,6.140651E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.254935,6.180313E-08,6.844E-06,0.021054,5.848911E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.4E-06,0.523754,7.130921E-08,6.776E-06,0.056905,5.949341E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.340565,6.120858E-08,1.448E-05,0.086854,6.291679E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.251938,6.626E-08,6.636E-06,0.018124,5.456188E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.35007,6.594469E-08,6.628E-06,0.019337,5.57613E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.307597,6.351271E-08,7.464E-06,0.018066,5.85878E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.236946,6.139619E-08,6.964E-06,0.017799,5.251268E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.257183,6.076972E-08,9.66E-06,0.064199,7.094096E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.240628,6.789857E-08,6.876E-06,0.021813,5.706105E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.313183,6.739347E-08,6.588E-06,0.017841,6.214877E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.4E-06,0.412875,7.031738E-08,6.596E-06,0.015541,5.501926E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.335865,7.21642E-08,2.4976E-05,0.044824,5.958801E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.3715,6.973807E-08,6.64E-06,0.016914,5.613304E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.365013,6.618386E-08,6.592E-06,0.018279,5.326458E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.325211,6.928264E-08,7.276E-06,0.021538,5.436593E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.21582,7.127427E-08,6.712E-06,0.032973,5.520971E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.371385,6.12541E-08,6.56E-06,0.014015,5.065071E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.239702,6.957942E-08,1.1108E-05,0.038309,6.363069E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.208324,6.001614E-08,6.736E-06,0.02079,5.643342E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.329884,6.292041E-08,3.5584E-05,0.017719,5.487039E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.341034,6.178989E-08,9.336E-06,0.044231,6.26433E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.183947,5.91851E-08,6.92E-06,0.014842,5.290929E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.262645,6.420172E-08,6.912E-06,0.019377,5.604529E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.215436,6.496515E-08,6.904E-06,0.016108,5.599296E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.484081,7.180658E-08,6.604E-06,0.025435,5.4366E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.257996,6.55048E-08,1.0352E-05,0.016579,5.364654E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.381746,6.852214E-08,6.628E-06,0.016516,5.166704E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.306697,6.569234E-08,6.752E-06,0.025074,5.300943E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.340178,6.83293E-08,7.804E-06,0.024154,6.79583E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.320761,6.288895E-08,7.656E-06,0.026329,5.221826E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.354508,6.497803E-08,8.252E-06,0.021743,5.572518E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.347309,7.056115E-08,6.616E-06,0.02306,5.336079E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.257049,6.283618E-08,6.928E-06,0.041978,5.499161E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.290137,6.651602E-08,1.3476E-05,0.016123,1.419366E-07,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.325583,7.139822E-08,7.648E-06,0.045319,5.584542E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.4E-06,0.498825,7.331324E-08,6.984E-06,0.019398,5.705984E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.32379,6.367314E-08,7.132E-06,0.020606,5.710498E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.265096,6.81928E-08,6.78E-06,0.019256,5.228699E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.298579,6.111577E-08,6.656E-06,0.014097,5.211781E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.284654,6.290715E-08,8.032E-06,0.022058,5.576467E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.274141,6.367313E-08,9.78E-06,0.017398,5.90785E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.24801,7.779999E-08,8.576E-06,0.069531,6.557211E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.216912,6.389308E-08,7.916E-06,0.086461,6.261049E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.291026,7.032109E-08,7.056E-06,0.01797,5.44099E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.311219,6.57344E-08,6.532E-06,0.019992,5.638922E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.199645,6.203649E-08,1.3436E-05,0.076626,5.996552E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.351758,6.464351E-08,6.78E-06,0.018035,5.536635E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.264683,6.07179E-08,6.764E-06,0.01955,5.69324E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.344178,6.504971E-08,6.632E-06,0.036378,5.379366E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.250552,6.228829E-08,6.78E-06,0.02072,5.730961E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.194415,6.341262E-08,6.62E-06,0.014781,5.114936E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.219564,7.520065E-08,8.488E-06,0.040687,5.499936E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.348E-06,0.626607,1.044874E-07,6.5E-06,0.016888,5.089478E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.462222,6.776543E-08,1.2816E-05,0.01572,5.745566E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.371404,7.885036E-08,8.396E-06,0.027635,6.41589E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.394469,6.18016E-08,6.776E-06,0.035626,5.401204E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.319621,6.542472E-08,7.852E-06,0.02572,6.089923E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.248943,8.228587E-08,3.7576E-05,0.028144,6.201045E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.332569,6.282854E-08,6.616E-06,0.02804,5.504441E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.303795,6.558536E-08,6.808E-06,0.05003,6.881469E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.432512,6.447464E-08,6.624E-06,0.019724,5.30407E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.231718,6.074382E-08,6.628E-06,0.021765,5.516387E-08,0.0,0.0,0.0,0.0,0.0,0.0
